step,count_grazer,count_parasite,count_phytoplankton,count_copepod,count_copepodInf,count_stickleback,count_sticklebackInf,copepod_infected_vel,infected_feeding_rate,seed
0,300,2000,400,150,0,20,0,1.0,2,221
1,300,2000,393,150,0,20,0,1.0,2,221
2,352,1986,376,165,8,20,0,1.0,2,221
3,424,1978,346,182,16,20,2,1.0,2,221
4,487,2201,307,195,31,20,5,1.0,2,221
5,592,2707,290,196,35,20,3,1.0,2,221
6,648,2849,263,191,34,20,6,1.0,2,221
7,732,3676,247,190,39,20,3,1.0,2,221
8,738,3938,215,181,43,20,5,1.0,2,221
9,713,4402,182,204,35,20,4,1.0,2,221
10,677,4714,173,194,35,20,3,1.0,2,221
11,604,5006,155,189,26,20,3,1.0,2,221
12,587,5287,142,184,25,20,2,1.0,2,221
13,527,5522,132,186,15,20,1,1.0,2,221
14,476,5676,129,189,16,20,1,1.0,2,221
15,442,5790,122,180,7,20,1,1.0,2,221
16,419,5780,116,170,9,20,0,1.0,2,221
17,400,5654,113,170,3,20,0,1.0,2,221
18,372,5516,110,172,4,20,0,1.0,2,221
19,346,5404,111,163,2,20,0,1.0,2,221
20,319,5274,108,171,2,20,0,1.0,2,221
21,318,5114,111,169,1,20,0,1.0,2,221
22,314,4925,109,164,1,20,0,1.0,2,221
23,274,4693,97,168,1,20,0,1.0,2,221
24,258,4469,95,171,3,20,0,1.0,2,221
25,235,4198,95,178,2,20,0,1.0,2,221
26,261,3908,95,168,2,20,0,1.0,2,221
27,234,3594,100,173,2,20,0,1.0,2,221
28,204,3236,110,181,1,20,0,1.0,2,221
29,216,2910,113,179,0,20,0,1.0,2,221
30,213,2569,113,133,0,20,0,1.0,2,221
31,211,2214,116,133,0,20,0,1.0,2,221
32,169,1951,114,127,0,20,0,1.0,2,221
33,159,1707,117,116,0,20,0,1.0,2,221
34,167,1464,122,114,0,20,0,1.0,2,221
35,130,1197,126,106,0,20,0,1.0,2,221
36,112,978,137,98,0,20,0,1.0,2,221
37,112,782,136,89,0,20,0,1.0,2,221
38,108,584,139,89,0,20,0,1.0,2,221
39,88,449,147,86,0,20,0,1.0,2,221
40,65,332,152,86,0,20,0,1.0,2,221
41,75,220,164,70,1,20,0,1.0,2,221
42,64,145,175,76,1,20,0,1.0,2,221
43,41,84,179,78,0,20,0,1.0,2,221
44,45,47,184,81,0,20,0,1.0,2,221
45,54,20,198,73,0,20,0,1.0,2,221
46,58,9,206,77,0,20,0,1.0,2,221
47,46,0,218,92,0,20,0,1.0,2,221
48,43,0,228,86,0,20,0,1.0,2,221
49,42,0,233,75,0,20,0,1.0,2,221
50,44,0,257,74,0,20,0,1.0,2,221
51,34,0,285,76,0,20,0,1.0,2,221
52,32,0,307,66,0,20,0,1.0,2,221
53,31,0,320,56,0,20,0,1.0,2,221
54,35,0,348,56,0,20,0,1.0,2,221
55,46,0,369,50,0,20,0,1.0,2,221
56,34,0,398,43,0,20,0,1.0,2,221
57,38,0,417,40,0,20,0,1.0,2,221
58,39,0,462,35,0,20,0,1.0,2,221
59,44,0,497,36,0,20,0,1.0,2,221
60,36,0,528,30,0,20,0,1.0,2,221
0,300,2000,400,150,0,20,0,1.1,2,221
1,300,2000,393,150,0,20,0,1.1,2,221
2,358,1989,375,161,10,20,0,1.1,2,221
3,419,1972,339,170,25,20,3,1.1,2,221
4,498,2338,308,187,38,20,6,1.1,2,221
5,588,2919,269,167,36,20,3,1.1,2,221
6,659,3237,239,168,39,20,5,1.1,2,221
7,717,3854,210,154,38,20,1,1.1,2,221
8,767,3878,170,164,29,20,3,1.1,2,221
9,747,4325,145,153,29,20,2,1.1,2,221
10,733,4490,149,139,31,20,2,1.1,2,221
11,715,4770,133,140,27,20,3,1.1,2,221
12,701,5069,122,132,21,20,1,1.1,2,221
13,707,5202,120,128,19,20,5,1.1,2,221
14,690,5725,106,105,16,20,2,1.1,2,221
15,687,5935,103,103,11,20,2,1.1,2,221
16,686,5939,83,92,10,20,1,1.1,2,221
17,640,5900,81,97,9,20,2,1.1,2,221
18,668,5969,79,94,3,20,1,1.1,2,221
19,617,5994,68,101,3,20,0,1.1,2,221
20,565,5854,61,111,2,20,0,1.1,2,221
21,567,5660,60,119,1,20,0,1.1,2,221
22,514,5443,54,139,0,20,0,1.1,2,221
23,519,5196,53,128,1,20,0,1.1,2,221
24,449,4975,55,123,0,20,0,1.1,2,221
25,437,4702,52,112,0,20,0,1.1,2,221
26,419,4419,52,111,0,20,0,1.1,2,221
27,383,4138,45,117,0,20,0,1.1,2,221
28,360,3820,50,101,0,20,0,1.1,2,221
29,331,3475,51,107,0,20,0,1.1,2,221
30,329,3125,49,93,0,20,0,1.1,2,221
31,311,2746,53,104,0,20,0,1.1,2,221
32,300,2495,53,111,0,20,0,1.1,2,221
33,267,2242,54,106,0,20,0,1.1,2,221
34,260,1986,53,112,0,20,0,1.1,2,221
35,219,1707,53,108,0,20,0,1.1,2,221
36,202,1453,54,109,0,20,0,1.1,2,221
37,198,1246,60,115,0,20,0,1.1,2,221
38,180,1019,59,121,0,20,0,1.1,2,221
39,166,843,69,123,0,20,0,1.1,2,221
40,144,676,72,122,0,20,0,1.1,2,221
41,146,539,68,134,0,20,0,1.1,2,221
42,131,425,73,147,0,20,0,1.1,2,221
43,120,328,78,153,0,20,0,1.1,2,221
44,109,226,85,136,0,20,0,1.1,2,221
45,107,143,88,139,0,20,0,1.1,2,221
46,118,93,88,148,0,20,0,1.1,2,221
47,111,58,95,145,0,20,0,1.1,2,221
48,98,32,104,138,0,20,0,1.1,2,221
49,85,12,104,80,0,20,0,1.1,2,221
50,83,0,109,89,0,20,0,1.1,2,221
51,82,0,117,86,0,20,0,1.1,2,221
52,58,0,124,75,0,20,0,1.1,2,221
53,50,0,129,0,0,20,0,1.1,2,221
54,53,0,135,0,0,20,0,1.1,2,221
55,57,0,144,0,0,20,0,1.1,2,221
56,50,0,147,0,0,20,0,1.1,2,221
57,44,0,157,0,0,20,0,1.1,2,221
58,54,0,154,0,0,20,0,1.1,2,221
59,58,0,156,0,0,20,0,1.1,2,221
60,57,0,163,0,0,20,0,1.1,2,221
0,300,2000,400,150,0,20,0,1.2,2,221
1,300,2000,393,150,0,20,0,1.2,2,221
2,378,1989,374,167,10,20,0,1.2,2,221
3,480,1981,355,184,17,20,3,1.2,2,221
4,530,2482,317,189,33,20,4,1.2,2,221
5,639,2793,294,180,33,20,6,1.2,2,221
6,698,3502,276,173,39,20,6,1.2,2,221
7,757,4017,257,164,43,20,3,1.2,2,221
8,736,4267,234,161,39,20,5,1.2,2,221
9,727,4915,218,148,31,20,3,1.2,2,221
10,752,5172,207,157,20,20,3,1.2,2,221
11,686,5585,183,144,19,20,3,1.2,2,221
12,648,5896,171,116,16,20,4,1.2,2,221
13,611,6242,155,129,18,20,3,1.2,2,221
14,641,6652,140,127,11,20,3,1.2,2,221
15,594,6891,125,137,10,20,1,1.2,2,221
16,500,6858,111,147,5,20,0,1.2,2,221
17,472,6733,106,161,4,20,0,1.2,2,221
18,469,6626,104,163,2,20,0,1.2,2,221
19,494,6499,100,164,2,20,0,1.2,2,221
20,409,6352,99,171,2,20,0,1.2,2,221
21,393,6175,95,177,1,20,0,1.2,2,221
22,395,5959,92,169,0,20,0,1.2,2,221
23,411,5735,93,156,1,20,0,1.2,2,221
24,407,5470,89,154,1,20,0,1.2,2,221
25,365,5163,86,151,1,20,0,1.2,2,221
26,395,4835,90,166,1,20,0,1.2,2,221
27,369,4482,81,137,1,20,0,1.2,2,221
28,376,4083,83,141,3,20,0,1.2,2,221
29,342,3677,84,144,0,20,0,1.2,2,221
30,328,3246,91,139,0,20,0,1.2,2,221
31,348,2798,99,136,0,20,0,1.2,2,221
32,326,2513,108,80,0,20,0,1.2,2,221
33,315,2233,111,88,0,20,0,1.2,2,221
34,308,1927,109,92,0,20,0,1.2,2,221
35,286,1621,116,110,0,20,0,1.2,2,221
36,290,1339,118,109,0,20,0,1.2,2,221
37,253,1060,134,109,0,20,0,1.2,2,221
38,243,865,135,111,0,20,0,1.2,2,221
39,242,679,140,110,0,20,0,1.2,2,221
40,219,486,139,104,0,20,0,1.2,2,221
41,214,351,138,80,0,20,0,1.2,2,221
42,185,232,138,77,0,20,0,1.2,2,221
43,179,147,141,82,0,20,0,1.2,2,221
44,158,79,148,76,0,20,0,1.2,2,221
45,152,36,158,73,0,20,0,1.2,2,221
46,142,9,166,69,0,20,0,1.2,2,221
47,145,0,175,68,0,20,0,1.2,2,221
48,144,0,178,69,0,20,0,1.2,2,221
49,135,0,186,70,0,20,0,1.2,2,221
50,128,0,197,70,0,20,0,1.2,2,221
51,113,0,205,76,0,20,0,1.2,2,221
52,125,0,210,65,0,20,0,1.2,2,221
53,113,0,215,74,0,20,0,1.2,2,221
54,104,0,217,70,0,20,0,1.2,2,221
55,96,0,216,70,0,20,0,1.2,2,221
56,104,0,224,75,0,20,0,1.2,2,221
57,132,0,236,64,0,20,0,1.2,2,221
58,132,0,240,70,0,20,0,1.2,2,221
59,143,0,236,76,0,20,0,1.2,2,221
60,148,0,236,76,0,20,0,1.2,2,221
0,300,2000,400,150,0,20,0,1.3,2,221
1,300,2000,393,150,0,20,0,1.3,2,221
2,369,1993,388,170,7,20,0,1.3,2,221
3,417,1972,363,184,24,20,1,1.3,2,221
4,465,2059,329,192,38,20,5,1.3,2,221
5,542,2444,316,178,38,20,5,1.3,2,221
6,581,3045,275,163,36,20,4,1.3,2,221
7,630,3487,259,148,39,20,7,1.3,2,221
8,651,4289,235,143,28,20,3,1.3,2,221
9,606,4533,215,125,26,20,3,1.3,2,221
10,593,4918,226,128,20,20,2,1.3,2,221
11,544,5171,207,117,16,20,2,1.3,2,221
12,509,5403,196,95,15,20,2,1.3,2,221
13,500,5581,187,93,9,20,0,1.3,2,221
14,436,5580,174,88,7,20,1,1.3,2,221
15,455,5741,164,72,6,20,0,1.3,2,221
16,406,5609,158,64,2,20,0,1.3,2,221
17,379,5505,150,52,1,20,0,1.3,2,221
18,403,5381,143,42,2,20,1,1.3,2,221
19,343,5359,150,33,0,20,0,1.3,2,221
20,317,5228,145,20,0,20,0,1.3,2,221
21,295,5069,145,26,0,20,0,1.3,2,221
22,278,4884,138,33,0,20,0,1.3,2,221
23,242,4699,149,32,0,20,0,1.3,2,221
24,182,4414,150,36,0,20,0,1.3,2,221
25,185,4156,153,36,0,20,0,1.3,2,221
26,173,3856,156,36,0,20,0,1.3,2,221
27,136,3523,156,32,0,20,0,1.3,2,221
28,117,3160,161,25,0,20,0,1.3,2,221
29,110,2844,162,5,0,20,0,1.3,2,221
30,112,2497,161,4,1,20,0,1.3,2,221
31,93,2104,171,6,0,20,0,1.3,2,221
32,80,1874,190,6,0,20,0,1.3,2,221
33,72,1643,199,4,0,20,0,1.3,2,221
34,76,1410,201,4,0,20,0,1.3,2,221
35,61,1153,206,4,0,20,0,1.3,2,221
36,63,903,222,4,0,20,0,1.3,2,221
37,62,667,221,0,0,20,0,1.3,2,221
38,63,507,229,0,0,20,0,1.3,2,221
39,76,365,251,0,0,20,0,1.3,2,221
40,63,280,257,0,0,20,0,1.3,2,221
41,69,198,275,0,0,20,0,1.3,2,221
42,62,139,305,0,0,20,0,1.3,2,221
43,63,95,326,0,0,20,0,1.3,2,221
44,52,66,339,0,0,20,0,1.3,2,221
45,36,48,374,0,0,20,0,1.3,2,221
46,44,28,397,0,0,20,0,1.3,2,221
47,39,23,424,0,0,20,0,1.3,2,221
48,26,15,448,0,0,20,0,1.3,2,221
49,26,6,466,0,0,20,0,1.3,2,221
50,31,0,489,0,0,20,0,1.3,2,221
51,30,0,512,0,0,20,0,1.3,2,221
52,25,0,505,0,0,20,0,1.3,2,221
53,21,0,545,0,0,20,0,1.3,2,221
54,32,0,591,0,0,20,0,1.3,2,221
55,23,0,605,0,0,20,0,1.3,2,221
56,20,0,649,0,0,20,0,1.3,2,221
57,17,0,675,0,0,20,0,1.3,2,221
58,13,0,707,0,0,20,0,1.3,2,221
59,12,0,751,0,0,20,0,1.3,2,221
60,2,0,796,0,0,20,0,1.3,2,221
0,300,2000,400,150,0,20,0,1.4,2,221
1,300,2000,393,150,0,20,0,1.4,2,221
2,364,1992,373,173,7,20,0,1.4,2,221
3,420,1974,351,182,22,20,4,1.4,2,221
4,454,2479,313,200,32,20,9,1.4,2,221
5,512,3405,277,191,37,20,6,1.4,2,221
6,563,4001,253,180,41,20,3,1.4,2,221
7,621,4319,238,167,36,20,2,1.4,2,221
8,593,4552,210,160,27,20,4,1.4,2,221
9,580,5037,190,162,23,20,1,1.4,2,221
10,583,5138,199,138,24,20,4,1.4,2,221
11,544,5607,183,129,16,20,0,1.4,2,221
12,549,5605,167,119,12,20,0,1.4,2,221
13,529,5603,154,78,4,20,0,1.4,2,221
14,524,5603,145,76,3,20,0,1.4,2,221
15,497,5602,139,60,2,20,0,1.4,2,221
16,492,5482,139,57,2,20,0,1.4,2,221
17,478,5367,129,61,2,20,0,1.4,2,221
18,410,5232,131,55,3,20,0,1.4,2,221
19,375,5112,130,59,1,20,0,1.4,2,221
20,360,4966,135,49,3,20,0,1.4,2,221
21,339,4757,142,42,2,20,0,1.4,2,221
22,299,4511,132,44,2,20,0,1.4,2,221
23,275,4228,132,33,3,20,0,1.4,2,221
24,287,3945,143,38,3,20,0,1.4,2,221
25,268,3645,145,36,0,20,0,1.4,2,221
26,242,3326,147,36,0,20,0,1.4,2,221
27,246,2980,150,38,0,20,0,1.4,2,221
28,218,2652,144,42,0,20,0,1.4,2,221
29,216,2281,143,46,0,20,0,1.4,2,221
30,195,1935,151,44,0,20,0,1.4,2,221
31,192,1583,156,44,0,20,0,1.4,2,221
32,190,1365,162,52,0,20,0,1.4,2,221
33,156,1110,174,55,0,20,0,1.4,2,221
34,144,881,176,49,0,20,0,1.4,2,221
35,119,640,176,51,0,20,0,1.4,2,221
36,106,437,189,46,0,20,0,1.4,2,221
37,94,306,197,45,0,20,0,1.4,2,221
38,89,200,217,38,0,20,0,1.4,2,221
39,86,104,249,46,0,20,0,1.4,2,221
40,97,63,270,48,0,20,0,1.4,2,221
41,103,23,278,42,0,20,0,1.4,2,221
42,99,0,302,44,0,20,0,1.4,2,221
43,90,0,313,44,0,20,0,1.4,2,221
44,101,0,328,38,0,20,0,1.4,2,221
45,101,0,347,31,0,20,0,1.4,2,221
46,92,0,365,36,0,20,0,1.4,2,221
47,96,0,378,31,0,20,0,1.4,2,221
48,92,0,411,30,0,20,0,1.4,2,221
49,92,0,406,28,0,20,0,1.4,2,221
50,77,0,410,27,0,20,0,1.4,2,221
51,76,0,431,26,0,20,0,1.4,2,221
52,68,0,452,18,0,20,0,1.4,2,221
53,51,0,492,16,0,20,0,1.4,2,221
54,51,0,526,18,0,20,0,1.4,2,221
55,54,0,554,18,0,20,0,1.4,2,221
56,56,0,589,24,0,20,0,1.4,2,221
57,51,0,629,18,0,20,0,1.4,2,221
58,56,0,643,18,0,20,0,1.4,2,221
59,64,0,685,21,0,20,0,1.4,2,221
60,64,0,728,19,0,20,0,1.4,2,221
0,300,2000,400,150,0,20,0,1.5,2,221
1,300,2000,393,150,0,20,0,1.5,2,221
2,359,1985,384,172,10,20,1,1.5,2,221
3,403,2066,362,186,18,20,2,1.5,2,221
4,495,2254,344,202,36,20,5,1.5,2,221
5,591,2813,324,184,41,20,7,1.5,2,221
6,652,3668,285,166,47,20,9,1.5,2,221
7,738,4664,257,158,45,20,4,1.5,2,221
8,735,4987,236,153,38,20,5,1.5,2,221
9,764,5545,212,149,34,20,2,1.5,2,221
10,722,5725,211,128,35,20,5,1.5,2,221
11,646,6117,196,114,29,20,6,1.5,2,221
12,637,6614,180,93,13,20,5,1.5,2,221
13,583,7040,171,89,10,20,0,1.5,2,221
14,587,7037,159,73,8,20,2,1.5,2,221
15,543,7302,158,65,5,20,2,1.5,2,221
16,515,7388,159,65,4,20,0,1.5,2,221
17,492,7274,138,67,3,20,2,1.5,2,221
18,466,7426,131,76,4,20,0,1.5,2,221
19,463,7286,125,72,1,20,0,1.5,2,221
20,409,7172,108,25,1,20,2,1.5,2,221
21,386,7169,102,32,0,20,0,1.5,2,221
22,341,6947,96,21,0,20,0,1.5,2,221
23,342,6627,95,23,0,20,0,1.5,2,221
24,324,6331,99,18,0,20,0,1.5,2,221
25,298,5976,96,17,0,20,0,1.5,2,221
26,292,5631,88,16,0,20,0,1.5,2,221
27,275,5244,93,11,0,20,0,1.5,2,221
28,288,4827,93,11,0,20,0,1.5,2,221
29,298,4391,92,6,0,20,0,1.5,2,221
30,271,3942,93,4,0,20,0,1.5,2,221
31,272,3458,96,4,0,20,0,1.5,2,221
32,282,3104,98,4,0,20,0,1.5,2,221
33,269,2750,102,1,0,20,0,1.5,2,221
34,260,2414,103,4,0,20,0,1.5,2,221
35,223,2046,104,3,0,20,0,1.5,2,221
36,237,1713,116,3,0,20,0,1.5,2,221
37,224,1402,121,3,0,20,0,1.5,2,221
38,193,1123,121,5,0,20,0,1.5,2,221
39,198,909,122,5,0,20,0,1.5,2,221
40,174,736,118,2,0,20,0,1.5,2,221
41,161,582,117,2,0,20,0,1.5,2,221
42,144,431,122,2,0,20,0,1.5,2,221
43,118,329,124,2,0,20,0,1.5,2,221
44,113,246,133,0,0,20,0,1.5,2,221
45,97,185,137,0,0,20,0,1.5,2,221
46,85,127,150,0,0,20,0,1.5,2,221
47,76,83,157,0,0,20,0,1.5,2,221
48,64,57,177,0,0,20,0,1.5,2,221
49,63,27,187,0,0,20,0,1.5,2,221
50,52,20,205,0,0,20,0,1.5,2,221
51,42,10,219,0,0,20,0,1.5,2,221
52,59,0,239,0,0,20,0,1.5,2,221
53,56,0,246,0,0,20,0,1.5,2,221
54,58,0,266,0,0,20,0,1.5,2,221
55,51,0,281,0,0,20,0,1.5,2,221
56,59,0,296,0,0,20,0,1.5,2,221
57,59,0,302,0,0,20,0,1.5,2,221
58,36,0,317,0,0,20,0,1.5,2,221
59,35,0,336,0,0,20,0,1.5,2,221
60,31,0,360,0,0,20,0,1.5,2,221
0,300,2000,400,150,0,20,0,1.0,3,221
1,300,2000,393,150,0,20,0,1.0,3,221
2,392,1994,372,162,6,20,1,1.0,3,221
3,466,2001,331,162,25,20,4,1.0,3,221
4,512,2444,285,200,39,20,1,1.0,3,221
5,615,2519,255,197,39,20,3,1.0,3,221
6,689,2930,227,193,37,20,5,1.0,3,221
7,736,3398,204,185,41,20,4,1.0,3,221
8,699,3737,183,176,42,20,5,1.0,3,221
9,646,4283,157,181,31,20,4,1.0,3,221
10,644,4661,155,172,24,20,4,1.0,3,221
11,573,5117,149,160,15,20,2,1.0,3,221
12,522,5295,145,166,13,20,1,1.0,3,221
13,473,5379,132,154,9,20,1,1.0,3,221
14,416,5475,131,161,9,20,1,1.0,3,221
15,404,5591,130,117,7,20,2,1.0,3,221
16,354,5727,124,109,1,20,2,1.0,3,221
17,297,5776,115,117,1,20,0,1.0,3,221
18,269,5661,113,111,1,20,0,1.0,3,221
19,253,5534,117,116,3,20,0,1.0,3,221
20,250,5385,114,106,1,20,0,1.0,3,221
21,242,5244,114,111,1,20,0,1.0,3,221
22,214,5052,112,114,0,20,0,1.0,3,221
23,219,4840,116,106,1,20,0,1.0,3,221
24,215,4602,118,102,1,20,0,1.0,3,221
25,208,4358,111,100,1,20,0,1.0,3,221
26,189,4067,120,101,0,20,0,1.0,3,221
27,166,3762,124,94,0,20,0,1.0,3,221
28,155,3451,127,100,0,20,0,1.0,3,221
29,140,3070,126,85,0,20,0,1.0,3,221
30,135,2722,137,79,0,20,0,1.0,3,221
31,117,2360,132,76,0,20,0,1.0,3,221
32,121,2117,137,65,0,20,0,1.0,3,221
33,114,1846,144,66,0,20,0,1.0,3,221
34,110,1598,152,48,0,20,0,1.0,3,221
35,105,1342,159,50,1,20,0,1.0,3,221
36,90,1112,167,58,1,20,0,1.0,3,221
37,88,862,162,50,1,20,0,1.0,3,221
38,83,682,170,51,0,20,0,1.0,3,221
39,67,528,183,50,0,20,0,1.0,3,221
40,62,397,193,37,0,20,0,1.0,3,221
41,53,286,211,36,0,20,0,1.0,3,221
42,54,213,232,22,0,20,0,1.0,3,221
43,52,166,253,22,0,20,0,1.0,3,221
44,44,124,265,23,0,20,0,1.0,3,221
45,50,86,289,19,0,20,0,1.0,3,221
46,54,40,305,22,0,20,0,1.0,3,221
47,60,14,314,21,0,20,0,1.0,3,221
48,58,0,331,21,0,20,0,1.0,3,221
49,53,0,354,16,0,20,0,1.0,3,221
50,54,0,358,14,0,20,0,1.0,3,221
51,50,0,383,14,0,20,0,1.0,3,221
52,40,0,408,10,0,20,0,1.0,3,221
53,34,0,422,5,0,20,0,1.0,3,221
54,22,0,447,5,0,20,0,1.0,3,221
55,22,0,460,8,0,20,0,1.0,3,221
56,19,0,502,8,0,20,0,1.0,3,221
57,16,0,555,4,0,20,0,1.0,3,221
58,18,0,600,4,0,20,0,1.0,3,221
59,18,0,634,3,0,20,0,1.0,3,221
60,20,0,698,3,0,20,0,1.0,3,221
0,300,2000,400,150,0,20,0,1.1,3,221
1,300,2000,393,150,0,20,0,1.1,3,221
2,369,1986,382,161,11,20,1,1.1,3,221
3,430,2096,346,166,27,20,5,1.1,3,221
4,489,2676,332,169,42,20,4,1.1,3,221
5,561,3244,301,138,46,20,7,1.1,3,221
6,610,3976,285,126,50,20,5,1.1,3,221
7,655,4646,259,117,49,20,4,1.1,3,221
8,654,5152,225,106,41,20,5,1.1,3,221
9,618,5782,214,104,29,20,6,1.1,3,221
10,595,6344,211,96,28,20,2,1.1,3,221
11,549,6543,199,89,26,20,1,1.1,3,221
12,560,6641,184,86,17,20,5,1.1,3,221
13,528,7076,182,73,11,20,3,1.1,3,221
14,516,7409,181,72,8,20,3,1.1,3,221
15,514,7771,150,76,7,20,1,1.1,3,221
16,480,7743,139,77,1,20,2,1.1,3,221
17,485,7842,140,79,1,20,0,1.1,3,221
18,431,7725,129,90,1,20,1,1.1,3,221
19,427,7698,125,90,1,20,0,1.1,3,221
20,389,7538,125,67,1,20,0,1.1,3,221
21,350,7359,122,61,0,20,0,1.1,3,221
22,361,7111,112,59,0,20,0,1.1,3,221
23,331,6835,110,61,0,20,0,1.1,3,221
24,333,6490,93,51,0,20,0,1.1,3,221
25,317,6139,95,49,0,20,0,1.1,3,221
26,306,5763,93,34,0,20,0,1.1,3,221
27,306,5363,85,35,0,20,0,1.1,3,221
28,302,4922,86,36,0,20,0,1.1,3,221
29,291,4448,84,37,0,20,0,1.1,3,221
30,266,4028,78,34,0,20,0,1.1,3,221
31,247,3561,79,33,0,20,0,1.1,3,221
32,243,3180,80,28,1,20,0,1.1,3,221
33,228,2760,84,25,0,20,0,1.1,3,221
34,206,2381,80,23,0,20,0,1.1,3,221
35,193,1993,84,14,0,20,0,1.1,3,221
36,205,1637,87,14,0,20,0,1.1,3,221
37,199,1315,86,11,0,20,0,1.1,3,221
38,191,1066,84,9,0,20,0,1.1,3,221
39,180,849,90,11,0,20,0,1.1,3,221
40,170,662,93,9,0,20,0,1.1,3,221
41,154,492,89,10,0,20,0,1.1,3,221
42,129,374,88,13,0,20,0,1.1,3,221
43,128,267,88,13,0,20,0,1.1,3,221
44,106,165,94,13,0,20,0,1.1,3,221
45,98,110,102,11,0,20,0,1.1,3,221
46,77,58,109,12,0,20,0,1.1,3,221
47,67,24,108,8,0,20,0,1.1,3,221
48,54,11,111,14,0,20,0,1.1,3,221
49,32,6,114,15,0,20,0,1.1,3,221
50,22,0,124,15,0,20,0,1.1,3,221
51,14,0,141,19,0,20,0,1.1,3,221
52,13,0,152,19,0,20,0,1.1,3,221
53,7,0,161,21,0,20,0,1.1,3,221
54,3,0,171,15,0,20,0,1.1,3,221
55,3,0,185,14,0,20,0,1.1,3,221
56,3,0,198,17,0,20,0,1.1,3,221
57,3,0,219,18,0,20,0,1.1,3,221
58,0,0,240,29,0,20,0,1.1,3,221
59,0,0,246,32,0,20,0,1.1,3,221
60,0,0,267,34,0,20,0,1.1,3,221
0,300,2000,400,150,0,20,0,1.2,3,221
1,300,2000,393,150,0,20,0,1.2,3,221
2,367,1988,373,170,8,20,0,1.2,3,221
3,423,1974,343,202,19,20,1,1.2,3,221
4,513,2121,301,219,34,20,6,1.2,3,221
5,611,2810,261,195,40,20,7,1.2,3,221
6,692,3614,244,191,44,20,3,1.2,3,221
7,785,3879,231,183,43,20,8,1.2,3,221
8,804,4660,195,191,42,20,4,1.2,3,221
9,812,4959,167,167,35,20,3,1.2,3,221
10,788,5346,175,158,32,20,5,1.2,3,221
11,703,5940,162,144,36,20,4,1.2,3,221
12,713,6399,143,130,32,20,6,1.2,3,221
13,691,7091,128,146,27,20,4,1.2,3,221
14,664,7393,114,141,21,20,3,1.2,3,221
15,630,7746,108,136,19,20,2,1.2,3,221
16,594,7824,101,141,19,20,3,1.2,3,221
17,635,7967,88,153,9,20,0,1.2,3,221
18,569,7851,87,154,7,20,1,1.2,3,221
19,534,7795,80,144,5,20,1,1.2,3,221
20,517,7770,74,131,3,20,1,1.2,3,221
21,512,7744,63,126,3,20,1,1.2,3,221
22,493,7641,72,118,5,20,3,1.2,3,221
23,436,7835,71,59,5,20,1,1.2,3,221
24,429,7635,66,53,3,20,1,1.2,3,221
25,405,7440,63,51,2,20,0,1.2,3,221
26,381,7106,67,45,3,20,1,1.2,3,221
27,338,6840,73,48,2,20,1,1.2,3,221
28,334,6538,65,48,1,20,1,1.2,3,221
29,328,6221,60,50,2,20,1,1.2,3,221
30,298,5936,57,49,2,20,1,1.2,3,221
31,303,5481,55,50,1,20,1,1.2,3,221
32,279,5231,60,59,1,20,0,1.2,3,221
33,268,4862,57,51,0,20,0,1.2,3,221
34,261,4486,61,57,0,20,0,1.2,3,221
35,230,4101,60,57,0,20,0,1.2,3,221
36,223,3728,58,50,0,20,0,1.2,3,221
37,189,3357,58,59,0,20,0,1.2,3,221
38,182,3066,58,63,0,20,0,1.2,3,221
39,183,2727,62,78,0,20,0,1.2,3,221
40,163,2432,71,84,0,20,0,1.2,3,221
41,157,2168,72,92,0,20,0,1.2,3,221
42,144,1935,71,105,0,20,0,1.2,3,221
43,146,1725,77,101,0,20,0,1.2,3,221
44,137,1546,81,94,0,20,0,1.2,3,221
45,123,1387,82,98,0,20,0,1.2,3,221
46,115,1227,81,88,0,20,0,1.2,3,221
47,109,1079,90,78,0,20,0,1.2,3,221
48,99,940,99,77,0,20,0,1.2,3,221
49,89,799,104,64,0,20,0,1.2,3,221
50,85,683,102,59,0,20,0,1.2,3,221
51,70,567,111,57,0,20,0,1.2,3,221
52,65,481,116,13,0,20,0,1.2,3,221
53,64,396,122,12,0,20,0,1.2,3,221
54,67,305,126,17,0,20,0,1.2,3,221
55,75,256,138,19,0,20,0,1.2,3,221
56,70,208,149,23,0,20,0,1.2,3,221
57,71,153,158,19,0,20,0,1.2,3,221
58,83,104,160,19,0,20,0,1.2,3,221
59,89,67,169,21,0,20,0,1.2,3,221
60,87,37,183,17,0,20,0,1.2,3,221
0,300,2000,400,150,0,20,0,1.3,3,221
1,300,2000,393,150,0,20,0,1.3,3,221
2,346,1994,373,156,5,20,0,1.3,3,221
3,388,1976,351,152,19,20,2,1.3,3,221
4,436,2242,330,175,34,20,2,1.3,3,221
5,521,2535,298,156,35,20,4,1.3,3,221
6,571,2930,271,153,29,20,6,1.3,3,221
7,633,3543,240,136,23,20,2,1.3,3,221
8,647,3773,216,127,28,20,5,1.3,3,221
9,651,4288,192,127,26,20,3,1.3,3,221
10,666,4634,193,94,21,20,5,1.3,3,221
11,598,5158,175,88,15,20,3,1.3,3,221
12,563,5343,164,76,11,20,0,1.3,3,221
13,529,5343,159,75,7,20,0,1.3,3,221
14,499,5341,135,69,6,20,0,1.3,3,221
15,505,5340,135,55,3,20,0,1.3,3,221
