step,count_grazer,count_parasite,count_phytoplankton,count_copepod,count_copepodInf,count_stickleback,count_sticklebackInf,n_copepod,seed
1931,0,0,5000,0,0,100,41,300,249
1932,0,0,5000,0,0,100,41,300,249
1933,0,0,5000,0,0,100,41,300,249
1934,0,0,5000,0,0,100,41,300,249
1935,0,0,5000,0,0,100,41,300,249
1936,0,0,5000,0,0,100,41,300,249
1937,0,0,5000,0,0,100,41,300,249
1938,0,0,5000,0,0,100,41,300,249
1939,0,0,5000,0,0,100,41,300,249
1940,0,0,5000,0,0,100,41,300,249
1941,0,0,5000,0,0,100,41,300,249
1942,0,0,5000,0,0,100,41,300,249
1943,0,0,5000,0,0,100,41,300,249
1944,0,0,5000,0,0,100,41,300,249
1945,0,0,5000,0,0,100,41,300,249
1946,0,0,5000,0,0,100,41,300,249
1947,0,0,5000,0,0,100,41,300,249
1948,0,0,5000,0,0,100,41,300,249
1949,0,0,5000,0,0,100,41,300,249
1950,0,0,5000,0,0,100,41,300,249
1951,0,0,5000,0,0,100,41,300,249
1952,0,0,5000,0,0,100,41,300,249
1953,0,0,5000,0,0,100,41,300,249
1954,0,0,5000,0,0,100,41,300,249
1955,0,0,5000,0,0,100,41,300,249
1956,0,0,5000,0,0,100,41,300,249
1957,0,0,5000,0,0,100,41,300,249
1958,0,0,5000,0,0,100,41,300,249
1959,0,0,5000,0,0,100,41,300,249
1960,0,0,5000,0,0,100,41,300,249
1961,0,0,5000,0,0,100,41,300,249
1962,0,0,5000,0,0,100,41,300,249
1963,0,0,5000,0,0,100,41,300,249
1964,0,0,5000,0,0,100,41,300,249
1965,0,0,5000,0,0,100,41,300,249
1966,0,0,5000,0,0,100,41,300,249
1967,0,0,5000,0,0,100,41,300,249
1968,0,0,5000,0,0,100,41,300,249
1969,0,0,5000,0,0,100,41,300,249
1970,0,0,5000,0,0,100,41,300,249
1971,0,0,5000,0,0,100,41,300,249
1972,0,0,5000,0,0,100,41,300,249
1973,0,0,5000,0,0,100,41,300,249
1974,0,0,5000,0,0,100,41,300,249
1975,0,0,5000,0,0,100,41,300,249
1976,0,0,5000,0,0,100,41,300,249
1977,0,0,5000,0,0,100,41,300,249
1978,0,0,5000,0,0,100,41,300,249
1979,0,0,5000,0,0,100,41,300,249
1980,0,0,5000,0,0,100,41,300,249
1981,0,0,5000,0,0,100,41,300,249
1982,0,0,5000,0,0,100,41,300,249
1983,0,0,5000,0,0,100,41,300,249
1984,0,0,5000,0,0,100,41,300,249
1985,0,0,5000,0,0,100,41,300,249
1986,0,0,5000,0,0,100,41,300,249
1987,0,0,5000,0,0,100,41,300,249
1988,0,0,5000,0,0,100,41,300,249
1989,0,0,5000,0,0,100,41,300,249
1990,0,0,5000,0,0,100,41,300,249
1991,0,0,5000,0,0,100,41,300,249
1992,0,0,5000,0,0,100,41,300,249
1993,0,0,5000,0,0,100,41,300,249
1994,0,0,5000,0,0,100,41,300,249
1995,0,0,5000,0,0,100,41,300,249
1996,0,0,5000,0,0,100,41,300,249
1997,0,0,5000,0,0,100,41,300,249
1998,0,0,5000,0,0,100,41,300,249
1999,0,0,5000,0,0,100,41,300,249
2000,0,0,5000,0,0,100,41,300,249
2001,0,0,5000,0,0,100,41,300,249
2002,0,0,5000,0,0,100,41,300,249
2003,0,0,5000,0,0,100,41,300,249
2004,0,0,5000,0,0,100,41,300,249
2005,0,0,5000,0,0,100,41,300,249
2006,0,0,5000,0,0,100,41,300,249
2007,0,0,5000,0,0,100,41,300,249
2008,0,0,5000,0,0,100,41,300,249
2009,0,0,5000,0,0,100,41,300,249
2010,0,0,5000,0,0,100,41,300,249
2011,0,0,5000,0,0,100,41,300,249
2012,0,0,5000,0,0,100,41,300,249
2013,0,0,5000,0,0,100,41,300,249
2014,0,0,5000,0,0,100,41,300,249
2015,0,0,5000,0,0,100,41,300,249
2016,0,0,5000,0,0,100,41,300,249
2017,0,0,5000,0,0,100,41,300,249
2018,0,0,5000,0,0,100,41,300,249
2019,0,0,5000,0,0,100,41,300,249
2020,0,0,5000,0,0,100,41,300,249
2021,0,0,5000,0,0,100,41,300,249
2022,0,0,5000,0,0,100,41,300,249
2023,0,0,5000,0,0,100,41,300,249
2024,0,0,5000,0,0,100,41,300,249
2025,0,0,5000,0,0,100,41,300,249
2026,0,0,5000,0,0,100,41,300,249
2027,0,0,5000,0,0,100,41,300,249
2028,0,0,5000,0,0,100,41,300,249
2029,0,0,5000,0,0,100,41,300,249
2030,0,0,5000,0,0,100,41,300,249
2031,0,0,5000,0,0,100,41,300,249
2032,0,0,5000,0,0,100,41,300,249
2033,0,0,5000,0,0,100,41,300,249
2034,0,0,5000,0,0,100,41,300,249
2035,0,0,5000,0,0,100,41,300,249
2036,0,0,5000,0,0,100,41,300,249
2037,0,0,5000,0,0,100,41,300,249
2038,0,0,5000,0,0,100,41,300,249
2039,0,0,5000,0,0,100,41,300,249
2040,0,0,5000,0,0,100,41,300,249
2041,0,0,5000,0,0,100,41,300,249
2042,0,0,5000,0,0,100,41,300,249
2043,0,0,5000,0,0,100,41,300,249
2044,0,0,5000,0,0,100,41,300,249
2045,0,0,5000,0,0,100,41,300,249
2046,0,0,5000,0,0,100,41,300,249
2047,0,0,5000,0,0,100,41,300,249
2048,0,0,5000,0,0,100,41,300,249
2049,0,0,5000,0,0,100,41,300,249
2050,0,0,5000,0,0,100,41,300,249
2051,0,0,5000,0,0,100,41,300,249
2052,0,0,5000,0,0,100,41,300,249
2053,0,0,5000,0,0,100,41,300,249
2054,0,0,5000,0,0,100,41,300,249
2055,0,0,5000,0,0,100,41,300,249
2056,0,0,5000,0,0,100,41,300,249
2057,0,0,5000,0,0,100,41,300,249
2058,0,0,5000,0,0,100,41,300,249
2059,0,0,5000,0,0,100,41,300,249
2060,0,0,5000,0,0,100,41,300,249
2061,0,0,5000,0,0,100,41,300,249
2062,0,0,5000,0,0,100,41,300,249
2063,0,0,5000,0,0,100,41,300,249
2064,0,0,5000,0,0,100,41,300,249
2065,0,0,5000,0,0,100,41,300,249
2066,0,0,5000,0,0,100,41,300,249
2067,0,0,5000,0,0,100,41,300,249
2068,0,0,5000,0,0,100,41,300,249
2069,0,0,5000,0,0,100,41,300,249
2070,0,0,5000,0,0,100,41,300,249
2071,0,0,5000,0,0,100,41,300,249
2072,0,0,5000,0,0,100,41,300,249
2073,0,0,5000,0,0,100,41,300,249
2074,0,0,5000,0,0,100,41,300,249
2075,0,0,5000,0,0,100,41,300,249
2076,0,0,5000,0,0,100,41,300,249
2077,0,0,5000,0,0,100,41,300,249
2078,0,0,5000,0,0,100,41,300,249
2079,0,0,5000,0,0,100,41,300,249
2080,0,0,5000,0,0,100,41,300,249
2081,0,0,5000,0,0,100,41,300,249
2082,0,0,5000,0,0,100,41,300,249
2083,0,0,5000,0,0,100,41,300,249
2084,0,0,5000,0,0,100,41,300,249
2085,0,0,5000,0,0,100,41,300,249
2086,0,0,5000,0,0,100,41,300,249
2087,0,0,5000,0,0,100,41,300,249
2088,0,0,5000,0,0,100,41,300,249
2089,0,0,5000,0,0,100,41,300,249
2090,0,0,5000,0,0,100,41,300,249
2091,0,0,5000,0,0,100,41,300,249
2092,0,0,5000,0,0,100,41,300,249
2093,0,0,5000,0,0,100,41,300,249
2094,0,0,5000,0,0,100,41,300,249
2095,0,0,5000,0,0,100,41,300,249
2096,0,0,5000,0,0,100,41,300,249
2097,0,0,5000,0,0,100,41,300,249
2098,0,0,5000,0,0,100,41,300,249
2099,0,0,5000,0,0,100,41,300,249
2100,0,0,5000,0,0,100,41,300,249
2101,0,0,5000,0,0,100,41,300,249
2102,0,0,5000,0,0,100,41,300,249
2103,0,0,5000,0,0,100,41,300,249
2104,0,0,5000,0,0,100,41,300,249
2105,0,0,5000,0,0,100,41,300,249
2106,0,0,5000,0,0,100,41,300,249
2107,0,0,5000,0,0,100,41,300,249
2108,0,0,5000,0,0,100,41,300,249
2109,0,0,5000,0,0,100,41,300,249
2110,0,0,5000,0,0,100,41,300,249
2111,0,0,5000,0,0,100,41,300,249
2112,0,0,5000,0,0,100,41,300,249
2113,0,0,5000,0,0,100,41,300,249
2114,0,0,5000,0,0,100,41,300,249
2115,0,0,5000,0,0,100,41,300,249
2116,0,0,5000,0,0,100,41,300,249
2117,0,0,5000,0,0,100,41,300,249
2118,0,0,5000,0,0,100,41,300,249
2119,0,0,5000,0,0,100,41,300,249
2120,0,0,5000,0,0,100,41,300,249
2121,0,0,5000,0,0,100,41,300,249
2122,0,0,5000,0,0,100,41,300,249
2123,0,0,5000,0,0,100,41,300,249
2124,0,0,5000,0,0,100,41,300,249
2125,0,0,5000,0,0,100,41,300,249
2126,0,0,5000,0,0,100,41,300,249
2127,0,0,5000,0,0,100,41,300,249
2128,0,0,5000,0,0,100,41,300,249
2129,0,0,5000,0,0,100,41,300,249
2130,0,0,5000,0,0,100,41,300,249
2131,0,0,5000,0,0,100,41,300,249
2132,0,0,5000,0,0,100,41,300,249
2133,0,0,5000,0,0,100,41,300,249
2134,0,0,5000,0,0,100,41,300,249
2135,0,0,5000,0,0,100,41,300,249
2136,0,0,5000,0,0,100,41,300,249
2137,0,0,5000,0,0,100,41,300,249
2138,0,0,5000,0,0,100,41,300,249
2139,0,0,5000,0,0,100,41,300,249
2140,0,0,5000,0,0,100,41,300,249
2141,0,0,5000,0,0,100,41,300,249
2142,0,0,5000,0,0,100,41,300,249
2143,0,0,5000,0,0,100,41,300,249
2144,0,0,5000,0,0,100,41,300,249
2145,0,0,5000,0,0,100,41,300,249
2146,0,0,5000,0,0,100,41,300,249
2147,0,0,5000,0,0,100,41,300,249
2148,0,0,5000,0,0,100,41,300,249
2149,0,0,5000,0,0,100,41,300,249
2150,0,0,5000,0,0,100,41,300,249
2151,0,0,5000,0,0,100,41,300,249
2152,0,0,5000,0,0,100,41,300,249
2153,0,0,5000,0,0,100,41,300,249
2154,0,0,5000,0,0,100,41,300,249
2155,0,0,5000,0,0,100,41,300,249
2156,0,0,5000,0,0,100,41,300,249
2157,0,0,5000,0,0,100,41,300,249
2158,0,0,5000,0,0,100,41,300,249
2159,0,0,5000,0,0,100,41,300,249
2160,0,0,5000,0,0,100,41,300,249
2161,0,0,5000,0,0,100,41,300,249
2162,0,0,5000,0,0,100,41,300,249
2163,0,0,5000,0,0,100,41,300,249
2164,0,0,5000,0,0,100,41,300,249
2165,0,0,5000,0,0,100,41,300,249
2166,0,0,5000,0,0,100,41,300,249
2167,0,0,5000,0,0,100,41,300,249
2168,0,0,5000,0,0,100,41,300,249
2169,0,0,5000,0,0,100,41,300,249
2170,0,0,5000,0,0,100,41,300,249
2171,0,0,5000,0,0,100,41,300,249
2172,0,0,5000,0,0,100,41,300,249
2173,0,0,5000,0,0,100,41,300,249
2174,0,0,5000,0,0,100,41,300,249
2175,0,0,5000,0,0,100,41,300,249
2176,0,0,5000,0,0,100,41,300,249
2177,0,0,5000,0,0,100,41,300,249
2178,0,0,5000,0,0,100,41,300,249
2179,0,0,5000,0,0,100,41,300,249
2180,0,0,5000,0,0,100,41,300,249
2181,0,0,5000,0,0,100,41,300,249
2182,0,0,5000,0,0,100,41,300,249
2183,0,0,5000,0,0,100,41,300,249
2184,0,0,5000,0,0,100,41,300,249
2185,0,0,5000,0,0,100,41,300,249
2186,0,0,5000,0,0,100,41,300,249
2187,0,0,5000,0,0,100,41,300,249
2188,0,0,5000,0,0,100,41,300,249
2189,0,0,5000,0,0,100,41,300,249
2190,0,0,5000,0,0,100,41,300,249
2191,0,0,5000,0,0,100,41,300,249
2192,0,0,5000,0,0,100,41,300,249
2193,0,0,5000,0,0,100,41,300,249
2194,0,0,5000,0,0,100,41,300,249
2195,0,0,5000,0,0,100,41,300,249
2196,0,0,5000,0,0,100,41,300,249
2197,0,0,5000,0,0,100,41,300,249
2198,0,0,5000,0,0,100,41,300,249
2199,0,0,5000,0,0,100,41,300,249
2200,0,0,5000,0,0,100,41,300,249
2201,0,0,5000,0,0,100,41,300,249
2202,0,0,5000,0,0,100,41,300,249
2203,0,0,5000,0,0,100,41,300,249
2204,0,0,5000,0,0,100,41,300,249
2205,0,0,5000,0,0,100,41,300,249
2206,0,0,5000,0,0,100,41,300,249
2207,0,0,5000,0,0,100,41,300,249
2208,0,0,5000,0,0,100,41,300,249
2209,0,0,5000,0,0,100,41,300,249
2210,0,0,5000,0,0,100,41,300,249
2211,0,0,5000,0,0,100,41,300,249
2212,0,0,5000,0,0,100,41,300,249
2213,0,0,5000,0,0,100,41,300,249
2214,0,0,5000,0,0,100,41,300,249
2215,0,0,5000,0,0,100,41,300,249
2216,0,0,5000,0,0,100,41,300,249
2217,0,0,5000,0,0,100,41,300,249
2218,0,0,5000,0,0,100,41,300,249
2219,0,0,5000,0,0,100,41,300,249
2220,0,0,5000,0,0,100,41,300,249
2221,0,0,5000,0,0,100,41,300,249
2222,0,0,5000,0,0,100,41,300,249
2223,0,0,5000,0,0,100,41,300,249
2224,0,0,5000,0,0,100,41,300,249
2225,0,0,5000,0,0,100,41,300,249
2226,0,0,5000,0,0,100,41,300,249
2227,0,0,5000,0,0,100,41,300,249
2228,0,0,5000,0,0,100,41,300,249
2229,0,0,5000,0,0,100,41,300,249
2230,0,0,5000,0,0,100,41,300,249
2231,0,0,5000,0,0,100,41,300,249
2232,0,0,5000,0,0,100,41,300,249
2233,0,0,5000,0,0,100,41,300,249
2234,0,0,5000,0,0,100,41,300,249
2235,0,0,5000,0,0,100,41,300,249
2236,0,0,5000,0,0,100,41,300,249
2237,0,0,5000,0,0,100,41,300,249
2238,0,0,5000,0,0,100,41,300,249
2239,0,0,5000,0,0,100,41,300,249
2240,0,0,5000,0,0,100,41,300,249
2241,0,0,5000,0,0,100,41,300,249
2242,0,0,5000,0,0,100,41,300,249
2243,0,0,5000,0,0,100,41,300,249
2244,0,0,5000,0,0,100,41,300,249
2245,0,0,5000,0,0,100,41,300,249
2246,0,0,5000,0,0,100,41,300,249
2247,0,0,5000,0,0,100,41,300,249
2248,0,0,5000,0,0,100,41,300,249
2249,0,0,5000,0,0,100,41,300,249
2250,0,0,5000,0,0,100,41,300,249
2251,0,0,5000,0,0,100,41,300,249
2252,0,0,5000,0,0,100,41,300,249
2253,0,0,5000,0,0,100,41,300,249
2254,0,0,5000,0,0,100,41,300,249
2255,0,0,5000,0,0,100,41,300,249
2256,0,0,5000,0,0,100,41,300,249
2257,0,0,5000,0,0,100,41,300,249
2258,0,0,5000,0,0,100,41,300,249
2259,0,0,5000,0,0,100,41,300,249
2260,0,0,5000,0,0,100,41,300,249
2261,0,0,5000,0,0,100,41,300,249
2262,0,0,5000,0,0,100,41,300,249
2263,0,0,5000,0,0,100,41,300,249
2264,0,0,5000,0,0,100,41,300,249
2265,0,0,5000,0,0,100,41,300,249
2266,0,0,5000,0,0,100,41,300,249
2267,0,0,5000,0,0,100,41,300,249
2268,0,0,5000,0,0,100,41,300,249
2269,0,0,5000,0,0,100,41,300,249
2270,0,0,5000,0,0,100,41,300,249
2271,0,0,5000,0,0,100,41,300,249
2272,0,0,5000,0,0,100,41,300,249
2273,0,0,5000,0,0,100,41,300,249
2274,0,0,5000,0,0,100,41,300,249
2275,0,0,5000,0,0,100,41,300,249
2276,0,0,5000,0,0,100,41,300,249
2277,0,0,5000,0,0,100,41,300,249
2278,0,0,5000,0,0,100,41,300,249
2279,0,0,5000,0,0,100,41,300,249
2280,0,0,5000,0,0,100,41,300,249
2281,0,0,5000,0,0,100,41,300,249
2282,0,0,5000,0,0,100,41,300,249
2283,0,0,5000,0,0,100,41,300,249
2284,0,0,5000,0,0,100,41,300,249
2285,0,0,5000,0,0,100,41,300,249
2286,0,0,5000,0,0,100,41,300,249
2287,0,0,5000,0,0,100,41,300,249
2288,0,0,5000,0,0,100,41,300,249
2289,0,0,5000,0,0,100,41,300,249
2290,0,0,5000,0,0,100,41,300,249
2291,0,0,5000,0,0,100,41,300,249
2292,0,0,5000,0,0,100,41,300,249
2293,0,0,5000,0,0,100,41,300,249
2294,0,0,5000,0,0,100,41,300,249
2295,0,0,5000,0,0,100,41,300,249
2296,0,0,5000,0,0,100,41,300,249
2297,0,0,5000,0,0,100,41,300,249
2298,0,0,5000,0,0,100,41,300,249
2299,0,0,5000,0,0,100,41,300,249
2300,0,0,5000,0,0,100,41,300,249
2301,0,0,5000,0,0,100,41,300,249
2302,0,0,5000,0,0,100,41,300,249
2303,0,0,5000,0,0,100,41,300,249
2304,0,0,5000,0,0,100,41,300,249
2305,0,0,5000,0,0,100,41,300,249
2306,0,0,5000,0,0,100,41,300,249
2307,0,0,5000,0,0,100,41,300,249
2308,0,0,5000,0,0,100,41,300,249
2309,0,0,5000,0,0,100,41,300,249
2310,0,0,5000,0,0,100,41,300,249
2311,0,0,5000,0,0,100,41,300,249
2312,0,0,5000,0,0,100,41,300,249
2313,0,0,5000,0,0,100,41,300,249
2314,0,0,5000,0,0,100,41,300,249
2315,0,0,5000,0,0,100,41,300,249
2316,0,0,5000,0,0,100,41,300,249
2317,0,0,5000,0,0,100,41,300,249
2318,0,0,5000,0,0,100,41,300,249
2319,0,0,5000,0,0,100,41,300,249
2320,0,0,5000,0,0,100,41,300,249
2321,0,0,5000,0,0,100,41,300,249
2322,0,0,5000,0,0,100,41,300,249
2323,0,0,5000,0,0,100,41,300,249
2324,0,0,5000,0,0,100,41,300,249
2325,0,0,5000,0,0,100,41,300,249
2326,0,0,5000,0,0,100,41,300,249
2327,0,0,5000,0,0,100,41,300,249
2328,0,0,5000,0,0,100,41,300,249
2329,0,0,5000,0,0,100,41,300,249
2330,0,0,5000,0,0,100,41,300,249
2331,0,0,5000,0,0,100,41,300,249
2332,0,0,5000,0,0,100,41,300,249
2333,0,0,5000,0,0,100,41,300,249
2334,0,0,5000,0,0,100,41,300,249
2335,0,0,5000,0,0,100,41,300,249
2336,0,0,5000,0,0,100,41,300,249
2337,0,0,5000,0,0,100,41,300,249
2338,0,0,5000,0,0,100,41,300,249
2339,0,0,5000,0,0,100,41,300,249
2340,0,0,5000,0,0,100,41,300,249
2341,0,0,5000,0,0,100,41,300,249
2342,0,0,5000,0,0,100,41,300,249
2343,0,0,5000,0,0,100,41,300,249
2344,0,0,5000,0,0,100,41,300,249
2345,0,0,5000,0,0,100,41,300,249
2346,0,0,5000,0,0,100,41,300,249
2347,0,0,5000,0,0,100,41,300,249
2348,0,0,5000,0,0,100,41,300,249
2349,0,0,5000,0,0,100,41,300,249
2350,0,0,5000,0,0,100,41,300,249
2351,0,0,5000,0,0,100,41,300,249
2352,0,0,5000,0,0,100,41,300,249
2353,0,0,5000,0,0,100,41,300,249
2354,0,0,5000,0,0,100,41,300,249
2355,0,0,5000,0,0,100,41,300,249
2356,0,0,5000,0,0,100,41,300,249
2357,0,0,5000,0,0,100,41,300,249
2358,0,0,5000,0,0,100,41,300,249
2359,0,0,5000,0,0,100,41,300,249
2360,0,0,5000,0,0,100,41,300,249
2361,0,0,5000,0,0,100,41,300,249
2362,0,0,5000,0,0,100,41,300,249
2363,0,0,5000,0,0,100,41,300,249
2364,0,0,5000,0,0,100,41,300,249
2365,0,0,5000,0,0,100,41,300,249
2366,0,0,5000,0,0,100,41,300,249
2367,0,0,5000,0,0,100,41,300,249
2368,0,0,5000,0,0,100,41,300,249
2369,0,0,5000,0,0,100,41,300,249
2370,0,0,5000,0,0,100,41,300,249
2371,0,0,5000,0,0,100,41,300,249
2372,0,0,5000,0,0,100,41,300,249
2373,0,0,5000,0,0,100,41,300,249
2374,0,0,5000,0,0,100,41,300,249
2375,0,0,5000,0,0,100,41,300,249
2376,0,0,5000,0,0,100,41,300,249
2377,0,0,5000,0,0,100,41,300,249
2378,0,0,5000,0,0,100,41,300,249
2379,0,0,5000,0,0,100,41,300,249
2380,0,0,5000,0,0,100,41,300,249
2381,0,0,5000,0,0,100,41,300,249
2382,0,0,5000,0,0,100,41,300,249
2383,0,0,5000,0,0,100,41,300,249
2384,0,0,5000,0,0,100,41,300,249
2385,0,0,5000,0,0,100,41,300,249
2386,0,0,5000,0,0,100,41,300,249
2387,0,0,5000,0,0,100,41,300,249
2388,0,0,5000,0,0,100,41,300,249
2389,0,0,5000,0,0,100,41,300,249
2390,0,0,5000,0,0,100,41,300,249
2391,0,0,5000,0,0,100,41,300,249
2392,0,0,5000,0,0,100,41,300,249
2393,0,0,5000,0,0,100,41,300,249
2394,0,0,5000,0,0,100,41,300,249
2395,0,0,5000,0,0,100,41,300,249
2396,0,0,5000,0,0,100,41,300,249
2397,0,0,5000,0,0,100,41,300,249
2398,0,0,5000,0,0,100,41,300,249
2399,0,0,5000,0,0,100,41,300,249
2400,0,0,5000,0,0,100,41,300,249
